,MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,TDU,DU,MP,O-to-M,U_He (mol/kg),D_He (cm2/s),Uptake_bool,Diffusion_bool,A,AB,ABC,ABCD,B
601,WOPSAX02_clean,11.61446,1.06761737902685,10.87886,1.12308,0.575919,0.64680311052,1391.69,44.4444444444444,11.1111111111111,33.3333333333333,0.0,0.0,0.0,0.0,11.1111111111111,64.0,0.888888888888889,25.0,6.0,0.0253057087,0.001235594943992,0,0,"[11.61446, 10.87886, 1.06761737902685]","[11.61446, 10.87886, 1.06761737902685, 1.12308, 0.575919, 0.64680311052, 1391.69]","[11.61446, 10.87886, 1.06761737902685, 1.12308, 0.575919, 0.64680311052, 1391.69, 44.4444444444444, 11.1111111111111, 33.3333333333333, 0.0, 0.0, 0.0, 0.0, 11.1111111111111]","[11.61446, 10.87886, 1.06761737902685, 1.12308, 0.575919, 0.64680311052, 1391.69, 44.4444444444444, 11.1111111111111, 33.3333333333333, 0.0, 0.0, 0.0, 0.0, 11.1111111111111, 64.0, 0.888888888888889, 6.0, 25.0]","[1.12308, 0.575919, 0.64680311052, 1391.69]"
602,WOPSOL01_clean,10.90023,1.01780086819383,10.70959,1.18162,0.536045,0.6334014929,1314.27,44.4444444444444,11.1111111111111,33.3333333333333,0.0,0.0,0.0,0.0,11.1111111111111,64.0,0.888888888888889,25.0,6.0,0.0237932254,0.001306000854678,0,0,"[10.90023, 10.70959, 1.01780086819383]","[10.90023, 10.70959, 1.01780086819383, 1.18162, 0.536045, 0.6334014929, 1314.27]","[10.90023, 10.70959, 1.01780086819383, 1.18162, 0.536045, 0.6334014929, 1314.27, 44.4444444444444, 11.1111111111111, 33.3333333333333, 0.0, 0.0, 0.0, 0.0, 11.1111111111111]","[10.90023, 10.70959, 1.01780086819383, 1.18162, 0.536045, 0.6334014929, 1314.27, 44.4444444444444, 11.1111111111111, 33.3333333333333, 0.0, 0.0, 0.0, 0.0, 11.1111111111111, 64.0, 0.888888888888889, 6.0, 25.0]","[1.18162, 0.536045, 0.6334014929, 1314.27]"
603,WOYJAX_clean,12.27463,2.11280389146315,5.80964,0.829543,0.860956,0.714200023108,2687.86,47.5,22.5,20.0,5.0,0.0,0.0,0.0,5.0,465.0,0.764802631578947,10.5263157894737,8.0,0.0361228301,0.0011286075804506,1,0,"[12.27463, 5.80964, 2.11280389146315]","[12.27463, 5.80964, 2.11280389146315, 0.829543, 0.860956, 0.714200023108, 2687.86]","[12.27463, 5.80964, 2.11280389146315, 0.829543, 0.860956, 0.714200023108, 2687.86, 47.5, 22.5, 20.0, 5.0, 0.0, 0.0, 0.0, 5.0]","[12.27463, 5.80964, 2.11280389146315, 0.829543, 0.860956, 0.714200023108, 2687.86, 47.5, 22.5, 20.0, 5.0, 0.0, 0.0, 0.0, 5.0, 465.0, 0.764802631578947, 8.0, 10.5263157894737]","[0.829543, 0.860956, 0.714200023108, 2687.86]"
604,WOYJEB_clean,12.32799,2.07112700783393,5.95231,0.80227,0.903436,0.72479959972,2820.29,47.5,22.5,20.0,5.0,0.0,0.0,0.0,5.0,465.0,0.764802631578947,10.5263157894737,8.0,0.038141165,0.0014591160072002,1,1,"[12.32799, 5.95231, 2.07112700783393]","[12.32799, 5.95231, 2.07112700783393, 0.80227, 0.903436, 0.72479959972, 2820.29]","[12.32799, 5.95231, 2.07112700783393, 0.80227, 0.903436, 0.72479959972, 2820.29, 47.5, 22.5, 20.0, 5.0, 0.0, 0.0, 0.0, 5.0]","[12.32799, 5.95231, 2.07112700783393, 0.80227, 0.903436, 0.72479959972, 2820.29, 47.5, 22.5, 20.0, 5.0, 0.0, 0.0, 0.0, 5.0, 465.0, 0.764802631578947, 8.0, 10.5263157894737]","[0.80227, 0.903436, 0.72479959972, 2820.29]"
605,WOYJOL_clean,12.52097,2.17289677457422,5.76234,0.820913,0.874392,0.717799759896,2729.05,47.5,22.5,20.0,5.0,0.0,0.0,0.0,5.0,465.0,0.764802631578947,10.5263157894737,8.0,0.0367785322,0.0010279936957076,1,0,"[12.52097, 5.76234, 2.17289677457422]","[12.52097, 5.76234, 2.17289677457422, 0.820913, 0.874392, 0.717799759896, 2729.05]","[12.52097, 5.76234, 2.17289677457422, 0.820913, 0.874392, 0.717799759896, 2729.05, 47.5, 22.5, 20.0, 5.0, 0.0, 0.0, 0.0, 5.0]","[12.52097, 5.76234, 2.17289677457422, 0.820913, 0.874392, 0.717799759896, 2729.05, 47.5, 22.5, 20.0, 5.0, 0.0, 0.0, 0.0, 5.0, 465.0, 0.764802631578947, 8.0, 10.5263157894737]","[0.820913, 0.874392, 0.717799759896, 2729.05]"
606,WOZGUP_clean,8.72596,1.82329464961073,4.78582,0.69846,0.960112,0.67059982752,2891.46,44.6280991735537,39.6694214876033,0.0,14.8760330578512,0.0,0.0,0.0,0.826446280991736,121.0,0.560185185185185,1.85185185185185,0.0,0.0345620563,0.0015806791954346,0,1,"[8.72596, 4.78582, 1.82329464961073]","[8.72596, 4.78582, 1.82329464961073, 0.69846, 0.960112, 0.67059982752, 2891.46]","[8.72596, 4.78582, 1.82329464961073, 0.69846, 0.960112, 0.67059982752, 2891.46, 44.6280991735537, 39.6694214876033, 0.0, 14.8760330578512, 0.0, 0.0, 0.0, 0.826446280991736]","[8.72596, 4.78582, 1.82329464961073, 0.69846, 0.960112, 0.67059982752, 2891.46, 44.6280991735537, 39.6694214876033, 0.0, 14.8760330578512, 0.0, 0.0, 0.0, 0.826446280991736, 121.0, 0.560185185185185, 0.0, 1.85185185185185]","[0.69846, 0.960112, 0.67059982752, 2891.46]"
607,XAFFAN_clean,14.91316,1.12611303748988,13.24304,0.365184,2.33964,0.85439909376,5192.05,52.6315789473684,31.5789473684211,10.5263157894737,2.63157894736842,0.0,0.0,0.0,2.63157894736842,57.0,0.7125,5.0,8.0,0.0982181521,0.004025267797684,1,1,"[14.91316, 13.24304, 1.12611303748988]","[14.91316, 13.24304, 1.12611303748988, 0.365184, 2.33964, 0.85439909376, 5192.05]","[14.91316, 13.24304, 1.12611303748988, 0.365184, 2.33964, 0.85439909376, 5192.05, 52.6315789473684, 31.5789473684211, 10.5263157894737, 2.63157894736842, 0.0, 0.0, 0.0, 2.63157894736842]","[14.91316, 13.24304, 1.12611303748988, 0.365184, 2.33964, 0.85439909376, 5192.05, 52.6315789473684, 31.5789473684211, 10.5263157894737, 2.63157894736842, 0.0, 0.0, 0.0, 2.63157894736842, 57.0, 0.7125, 8.0, 5.0]","[0.365184, 2.33964, 0.85439909376, 5192.05]"
608,XAFFER_clean,14.21921,1.07000976757976,13.28886,0.359874,2.36305,0.8504002557,5152.99,52.6315789473684,31.5789473684211,10.5263157894737,2.63157894736842,0.0,0.0,0.0,2.63157894736842,57.0,0.7125,5.0,8.0,0.0998133333,0.0043845624060219,1,1,"[14.21921, 13.28886, 1.07000976757976]","[14.21921, 13.28886, 1.07000976757976, 0.359874, 2.36305, 0.8504002557, 5152.99]","[14.21921, 13.28886, 1.07000976757976, 0.359874, 2.36305, 0.8504002557, 5152.99, 52.6315789473684, 31.5789473684211, 10.5263157894737, 2.63157894736842, 0.0, 0.0, 0.0, 2.63157894736842]","[14.21921, 13.28886, 1.07000976757976, 0.359874, 2.36305, 0.8504002557, 5152.99, 52.6315789473684, 31.5789473684211, 10.5263157894737, 2.63157894736842, 0.0, 0.0, 0.0, 2.63157894736842, 57.0, 0.7125, 8.0, 5.0]","[0.359874, 2.36305, 0.8504002557, 5152.99]"
609,XAFFOB_clean,14.83912,1.1263944132382,13.174,0.366991,2.30251,0.84500044741,5118.95,52.6315789473684,31.5789473684211,10.5263157894737,2.63157894736842,0.0,0.0,0.0,2.63157894736842,57.0,0.7125,5.0,8.0,0.0972703538,0.0033410811207456,1,1,"[14.83912, 13.174, 1.1263944132382]","[14.83912, 13.174, 1.1263944132382, 0.366991, 2.30251, 0.84500044741, 5118.95]","[14.83912, 13.174, 1.1263944132382, 0.366991, 2.30251, 0.84500044741, 5118.95, 52.6315789473684, 31.5789473684211, 10.5263157894737, 2.63157894736842, 0.0, 0.0, 0.0, 2.63157894736842]","[14.83912, 13.174, 1.1263944132382, 0.366991, 2.30251, 0.84500044741, 5118.95, 52.6315789473684, 31.5789473684211, 10.5263157894737, 2.63157894736842, 0.0, 0.0, 0.0, 2.63157894736842, 57.0, 0.7125, 8.0, 5.0]","[0.366991, 2.30251, 0.84500044741, 5118.95]"
610,XAHPON_clean,17.29514,1.12802655324966,15.33221,0.284265,3.1154,0.885599181,5193.45,55.8139534883721,30.2325581395349,11.6279069767442,0.0,0.0,0.0,0.0,2.32558139534884,141.0,0.734375,4.16666666666667,10.0,0.1297681764,0.0043781190953318,1,1,"[17.29514, 15.33221, 1.12802655324966]","[17.29514, 15.33221, 1.12802655324966, 0.284265, 3.1154, 0.885599181, 5193.45]","[17.29514, 15.33221, 1.12802655324966, 0.284265, 3.1154, 0.885599181, 5193.45, 55.8139534883721, 30.2325581395349, 11.6279069767442, 0.0, 0.0, 0.0, 0.0, 2.32558139534884]","[17.29514, 15.33221, 1.12802655324966, 0.284265, 3.1154, 0.885599181, 5193.45, 55.8139534883721, 30.2325581395349, 11.6279069767442, 0.0, 0.0, 0.0, 0.0, 2.32558139534884, 141.0, 0.734375, 10.0, 4.16666666666667]","[0.284265, 3.1154, 0.885599181, 5193.45]"
611,XAJSEJ_clean,7.98338,1.10942528863418,7.19596,0.722195,1.01496,0.7329990372,3553.36,53.6585365853659,21.9512195121951,19.5121951219512,2.4390243902439,0.0,0.0,0.0,2.4390243902439,71.0,0.806818181818182,4.54545454545455,16.0,0.0459539447,0.0012200486520844,1,0,"[7.98338, 7.19596, 1.10942528863418]","[7.98338, 7.19596, 1.10942528863418, 0.722195, 1.01496, 0.7329990372, 3553.36]","[7.98338, 7.19596, 1.10942528863418, 0.722195, 1.01496, 0.7329990372, 3553.36, 53.6585365853659, 21.9512195121951, 19.5121951219512, 2.4390243902439, 0.0, 0.0, 0.0, 2.4390243902439]","[7.98338, 7.19596, 1.10942528863418, 0.722195, 1.01496, 0.7329990372, 3553.36, 53.6585365853659, 21.9512195121951, 19.5121951219512, 2.4390243902439, 0.0, 0.0, 0.0, 2.4390243902439, 71.0, 0.806818181818182, 16.0, 4.54545454545455]","[0.722195, 1.01496, 0.7329990372, 3553.36]"
612,XALDAS_clean,11.1437,1.23215270967007,9.04409,0.650684,1.16708,0.75940028272,3510.47,50.6024096385542,28.9156626506024,15.6626506024096,0.0,0.0,0.0,0.0,4.81927710843374,121.0,0.720238095238095,9.52380952380952,6.5,0.0478969884,0.0020264986218779,1,1,"[11.1437, 9.04409, 1.23215270967007]","[11.1437, 9.04409, 1.23215270967007, 0.650684, 1.16708, 0.75940028272, 3510.47]","[11.1437, 9.04409, 1.23215270967007, 0.650684, 1.16708, 0.75940028272, 3510.47, 50.6024096385542, 28.9156626506024, 15.6626506024096, 0.0, 0.0, 0.0, 0.0, 4.81927710843374]","[11.1437, 9.04409, 1.23215270967007, 0.650684, 1.16708, 0.75940028272, 3510.47, 50.6024096385542, 28.9156626506024, 15.6626506024096, 0.0, 0.0, 0.0, 0.0, 4.81927710843374, 121.0, 0.720238095238095, 6.5, 9.52380952380952]","[0.650684, 1.16708, 0.75940028272, 3510.47]"
613,XALMII_clean,10.30936,1.14644108583941,8.99249,0.734436,0.960192,0.705199571712,2947.89,42.8571428571429,34.2857142857143,15.7142857142857,2.85714285714286,0.0,0.0,0.0,4.28571428571429,109.0,0.605555555555556,10.0,7.33333333333333,0.0400758759,0.0012668194381594,1,0,"[10.30936, 8.99249, 1.14644108583941]","[10.30936, 8.99249, 1.14644108583941, 0.734436, 0.960192, 0.705199571712, 2947.89]","[10.30936, 8.99249, 1.14644108583941, 0.734436, 0.960192, 0.705199571712, 2947.89, 42.8571428571429, 34.2857142857143, 15.7142857142857, 2.85714285714286, 0.0, 0.0, 0.0, 4.28571428571429]","[10.30936, 8.99249, 1.14644108583941, 0.734436, 0.960192, 0.705199571712, 2947.89, 42.8571428571429, 34.2857142857143, 15.7142857142857, 2.85714285714286, 0.0, 0.0, 0.0, 4.28571428571429, 109.0, 0.605555555555556, 7.33333333333333, 10.0]","[0.734436, 0.960192, 0.705199571712, 2947.89]"
614,XALTIP_clean,18.68299,2.03687705576639,9.17237,0.551216,1.44916,0.79880017856,3282.27,44.4444444444444,14.8148148148148,7.40740740740741,22.2222222222222,4.93827160493827,0.0,0.0,6.17283950617284,61.0,0.847222222222222,13.8888888888889,2.4,0.0625960033,0.0015144141129143,1,1,"[18.68299, 9.17237, 2.03687705576639]","[18.68299, 9.17237, 2.03687705576639, 0.551216, 1.44916, 0.79880017856, 3282.27]","[18.68299, 9.17237, 2.03687705576639, 0.551216, 1.44916, 0.79880017856, 3282.27, 44.4444444444444, 14.8148148148148, 7.40740740740741, 22.2222222222222, 4.93827160493827, 0.0, 0.0, 6.17283950617284]","[18.68299, 9.17237, 2.03687705576639, 0.551216, 1.44916, 0.79880017856, 3282.27, 44.4444444444444, 14.8148148148148, 7.40740740740741, 22.2222222222222, 4.93827160493827, 0.0, 0.0, 6.17283950617284, 61.0, 0.847222222222222, 2.4, 13.8888888888889]","[0.551216, 1.44916, 0.79880017856, 3282.27]"
615,XALXUF_clean,16.29659,2.45830416943221,6.6292,0.78852,0.939989,0.74120012628,2466.59,45.0,20.0,20.0,10.0,0.0,0.0,0.0,5.0,169.0,0.782407407407407,11.1111111111111,8.0,0.0392747576,0.0013841697285812,1,0,"[16.29659, 6.6292, 2.45830416943221]","[16.29659, 6.6292, 2.45830416943221, 0.78852, 0.939989, 0.74120012628, 2466.59]","[16.29659, 6.6292, 2.45830416943221, 0.78852, 0.939989, 0.74120012628, 2466.59, 45.0, 20.0, 20.0, 10.0, 0.0, 0.0, 0.0, 5.0]","[16.29659, 6.6292, 2.45830416943221, 0.78852, 0.939989, 0.74120012628, 2466.59, 45.0, 20.0, 20.0, 10.0, 0.0, 0.0, 0.0, 5.0, 169.0, 0.782407407407407, 8.0, 11.1111111111111]","[0.78852, 0.939989, 0.74120012628, 2466.59]"
616,XALXUF01_clean,16.53276,2.46839031979205,6.69779,0.78335,0.930107,0.72859931845,2498.59,45.0,20.0,20.0,10.0,0.0,0.0,0.0,5.0,169.0,0.782407407407407,11.1111111111111,8.0,0.0398428996,0.0012645636223385,1,0,"[16.53276, 6.69779, 2.46839031979205]","[16.53276, 6.69779, 2.46839031979205, 0.78335, 0.930107, 0.72859931845, 2498.59]","[16.53276, 6.69779, 2.46839031979205, 0.78335, 0.930107, 0.72859931845, 2498.59, 45.0, 20.0, 20.0, 10.0, 0.0, 0.0, 0.0, 5.0]","[16.53276, 6.69779, 2.46839031979205, 0.78335, 0.930107, 0.72859931845, 2498.59, 45.0, 20.0, 20.0, 10.0, 0.0, 0.0, 0.0, 5.0, 169.0, 0.782407407407407, 8.0, 11.1111111111111]","[0.78335, 0.930107, 0.72859931845, 2498.59]"
617,XANKOO_clean,10.98297,2.06479406522834,5.31916,0.745521,0.944306,0.703999953426,3036.11,73.2824427480916,0.0,14.5038167938931,4.58015267175572,2.29007633587786,0.0,0.0,5.34351145038168,1153.0,1.00086805555556,7.29166666666667,5.42857142857143,0.0354746841,0.0010562929780989,1,0,"[10.98297, 5.31916, 2.06479406522834]","[10.98297, 5.31916, 2.06479406522834, 0.745521, 0.944306, 0.703999953426, 3036.11]","[10.98297, 5.31916, 2.06479406522834, 0.745521, 0.944306, 0.703999953426, 3036.11, 73.2824427480916, 0.0, 14.5038167938931, 4.58015267175572, 2.29007633587786, 0.0, 0.0, 5.34351145038168]","[10.98297, 5.31916, 2.06479406522834, 0.745521, 0.944306, 0.703999953426, 3036.11, 73.2824427480916, 0.0, 14.5038167938931, 4.58015267175572, 2.29007633587786, 0.0, 0.0, 5.34351145038168, 1153.0, 1.00086805555556, 5.42857142857143, 7.29166666666667]","[0.745521, 0.944306, 0.703999953426, 3036.11]"
618,XASNUD_clean,13.51875,2.95153747401883,4.58024,0.967914,0.713493,0.690599863602,2257.59,45.3781512605042,15.1260504201681,31.9327731092437,0.0,0.0,0.0,0.0,7.56302521008403,181.0,0.837962962962963,16.6666666666667,8.44444444444444,0.0291540322,0.0006549048830187,0,0,"[13.51875, 4.58024, 2.95153747401883]","[13.51875, 4.58024, 2.95153747401883, 0.967914, 0.713493, 0.690599863602, 2257.59]","[13.51875, 4.58024, 2.95153747401883, 0.967914, 0.713493, 0.690599863602, 2257.59, 45.3781512605042, 15.1260504201681, 31.9327731092437, 0.0, 0.0, 0.0, 0.0, 7.56302521008403]","[13.51875, 4.58024, 2.95153747401883, 0.967914, 0.713493, 0.690599863602, 2257.59, 45.3781512605042, 15.1260504201681, 31.9327731092437, 0.0, 0.0, 0.0, 0.0, 7.56302521008403, 181.0, 0.837962962962963, 8.44444444444444, 16.6666666666667]","[0.967914, 0.713493, 0.690599863602, 2257.59]"
619,XEDPED_clean,10.92065,1.2944864324086,8.43628,1.03509,0.588357,0.60900244713,1393.7,40.0,28.0,8.0,20.0,0.0,0.0,0.0,4.0,157.0,0.654166666666667,10.0,4.0,0.0199994811,0.0004145175633475,0,0,"[10.92065, 8.43628, 1.2944864324086]","[10.92065, 8.43628, 1.2944864324086, 1.03509, 0.588357, 0.60900244713, 1393.7]","[10.92065, 8.43628, 1.2944864324086, 1.03509, 0.588357, 0.60900244713, 1393.7, 40.0, 28.0, 8.0, 20.0, 0.0, 0.0, 0.0, 4.0]","[10.92065, 8.43628, 1.2944864324086, 1.03509, 0.588357, 0.60900244713, 1393.7, 40.0, 28.0, 8.0, 20.0, 0.0, 0.0, 0.0, 4.0, 157.0, 0.654166666666667, 4.0, 10.0]","[1.03509, 0.588357, 0.60900244713, 1393.7]"
620,XENKIM_clean,7.32998,1.21477756914556,6.03401,0.822036,0.802641,0.659799797076,2671.92,53.5714285714286,17.8571428571429,21.4285714285714,3.57142857142857,0.0,0.0,0.0,3.57142857142857,101.0,0.841666666666667,6.66666666666667,12.0,0.0334342412,0.0012877329760001,0,0,"[7.32998, 6.03401, 1.21477756914556]","[7.32998, 6.03401, 1.21477756914556, 0.822036, 0.802641, 0.659799797076, 2671.92]","[7.32998, 6.03401, 1.21477756914556, 0.822036, 0.802641, 0.659799797076, 2671.92, 53.5714285714286, 17.8571428571429, 21.4285714285714, 3.57142857142857, 0.0, 0.0, 0.0, 3.57142857142857]","[7.32998, 6.03401, 1.21477756914556, 0.822036, 0.802641, 0.659799797076, 2671.92, 53.5714285714286, 17.8571428571429, 21.4285714285714, 3.57142857142857, 0.0, 0.0, 0.0, 3.57142857142857, 101.0, 0.841666666666667, 12.0, 6.66666666666667]","[0.822036, 0.802641, 0.659799797076, 2671.92]"
621,XESKEN_SL,9.9038,1.05755934208742,9.36477,1.10837,0.500916,0.55520026692,1149.97,20.0,40.0,20.0,6.66666666666667,0.0,0.0,6.66666666666667,6.66666666666667,1.0,0.0185185185185185,33.3333333333333,6.0,0.0170609171,0.0007683378941981,0,0,"[9.9038, 9.36477, 1.05755934208742]","[9.9038, 9.36477, 1.05755934208742, 1.10837, 0.500916, 0.55520026692, 1149.97]","[9.9038, 9.36477, 1.05755934208742, 1.10837, 0.500916, 0.55520026692, 1149.97, 20.0, 40.0, 20.0, 6.66666666666667, 0.0, 0.0, 6.66666666666667, 6.66666666666667]","[9.9038, 9.36477, 1.05755934208742, 1.10837, 0.500916, 0.55520026692, 1149.97, 20.0, 40.0, 20.0, 6.66666666666667, 0.0, 0.0, 6.66666666666667, 6.66666666666667, 1.0, 0.0185185185185185, 6.0, 33.3333333333333]","[1.10837, 0.500916, 0.55520026692, 1149.97]"
622,XESKUD_clean,9.9638,1.06906004731684,9.32015,1.26973,0.451435,0.57320056255,1083.51,33.3333333333333,0.0,33.3333333333333,11.1111111111111,0.0,0.0,11.1111111111111,11.1111111111111,55.0,1.01851851851852,33.3333333333333,6.0,0.0154346839,0.0004423105759712,0,0,"[9.9638, 9.32015, 1.06906004731684]","[9.9638, 9.32015, 1.06906004731684, 1.26973, 0.451435, 0.57320056255, 1083.51]","[9.9638, 9.32015, 1.06906004731684, 1.26973, 0.451435, 0.57320056255, 1083.51, 33.3333333333333, 0.0, 33.3333333333333, 11.1111111111111, 0.0, 0.0, 11.1111111111111, 11.1111111111111]","[9.9638, 9.32015, 1.06906004731684, 1.26973, 0.451435, 0.57320056255, 1083.51, 33.3333333333333, 0.0, 33.3333333333333, 11.1111111111111, 0.0, 0.0, 11.1111111111111, 11.1111111111111, 55.0, 1.01851851851852, 6.0, 33.3333333333333]","[1.26973, 0.451435, 0.57320056255, 1083.51]"
623,XESLAK_clean,10.31182,1.06029123558166,9.72546,1.3077,0.439091,0.5741993007,1012.29,33.3333333333333,0.0,33.3333333333333,11.1111111111111,0.0,0.0,11.1111111111111,11.1111111111111,55.0,1.01851851851852,33.3333333333333,6.0,0.0150488023,0.000583095879406,0,0,"[10.31182, 9.72546, 1.06029123558166]","[10.31182, 9.72546, 1.06029123558166, 1.3077, 0.439091, 0.5741993007, 1012.29]","[10.31182, 9.72546, 1.06029123558166, 1.3077, 0.439091, 0.5741993007, 1012.29, 33.3333333333333, 0.0, 33.3333333333333, 11.1111111111111, 0.0, 0.0, 11.1111111111111, 11.1111111111111]","[10.31182, 9.72546, 1.06029123558166, 1.3077, 0.439091, 0.5741993007, 1012.29, 33.3333333333333, 0.0, 33.3333333333333, 11.1111111111111, 0.0, 0.0, 11.1111111111111, 11.1111111111111, 55.0, 1.01851851851852, 6.0, 33.3333333333333]","[1.3077, 0.439091, 0.5741993007, 1012.29]"
624,XICNOO01_clean,19.50435,2.84599176743365,6.85327,0.908856,0.822132,0.747199600992,2099.7,36.3636363636364,12.1212121212121,36.3636363636364,0.0,0.0,0.0,6.06060606060606,9.09090909090909,121.0,0.840277777777778,25.0,8.0,0.0329952649,0.0019489156055705,0,1,"[19.50435, 6.85327, 2.84599176743365]","[19.50435, 6.85327, 2.84599176743365, 0.908856, 0.822132, 0.747199600992, 2099.7]","[19.50435, 6.85327, 2.84599176743365, 0.908856, 0.822132, 0.747199600992, 2099.7, 36.3636363636364, 12.1212121212121, 36.3636363636364, 0.0, 0.0, 0.0, 6.06060606060606, 9.09090909090909]","[19.50435, 6.85327, 2.84599176743365, 0.908856, 0.822132, 0.747199600992, 2099.7, 36.3636363636364, 12.1212121212121, 36.3636363636364, 0.0, 0.0, 0.0, 6.06060606060606, 9.09090909090909, 121.0, 0.840277777777778, 8.0, 25.0]","[0.908856, 0.822132, 0.747199600992, 2099.7]"
625,XICNOO02_clean,19.59015,2.9134623535658,6.72401,0.902602,0.827829,0.747200111058,2118.2,36.3636363636364,12.1212121212121,36.3636363636364,0.0,0.0,0.0,6.06060606060606,9.09090909090909,121.0,0.840277777777778,25.0,8.0,0.0334531377,0.0016722325342393,0,1,"[19.59015, 6.72401, 2.9134623535658]","[19.59015, 6.72401, 2.9134623535658, 0.902602, 0.827829, 0.747200111058, 2118.2]","[19.59015, 6.72401, 2.9134623535658, 0.902602, 0.827829, 0.747200111058, 2118.2, 36.3636363636364, 12.1212121212121, 36.3636363636364, 0.0, 0.0, 0.0, 6.06060606060606, 9.09090909090909]","[19.59015, 6.72401, 2.9134623535658, 0.902602, 0.827829, 0.747200111058, 2118.2, 36.3636363636364, 12.1212121212121, 36.3636363636364, 0.0, 0.0, 0.0, 6.06060606060606, 9.09090909090909, 121.0, 0.840277777777778, 8.0, 25.0]","[0.902602, 0.827829, 0.747200111058, 2118.2]"
626,XICYUF_clean,28.67887,4.27145193384648,6.71408,0.993033,0.709342,0.704400014286,1685.86,41.025641025641,10.2564102564103,33.8461538461538,0.0,0.0,0.0,7.17948717948718,7.69230769230769,1681.0,0.875520833333333,18.75,8.8,0.0277686598,0.0016493682563216,0,1,"[28.67887, 6.71408, 4.27145193384648]","[28.67887, 6.71408, 4.27145193384648, 0.993033, 0.709342, 0.704400014286, 1685.86]","[28.67887, 6.71408, 4.27145193384648, 0.993033, 0.709342, 0.704400014286, 1685.86, 41.025641025641, 10.2564102564103, 33.8461538461538, 0.0, 0.0, 0.0, 7.17948717948718, 7.69230769230769]","[28.67887, 6.71408, 4.27145193384648, 0.993033, 0.709342, 0.704400014286, 1685.86, 41.025641025641, 10.2564102564103, 33.8461538461538, 0.0, 0.0, 0.0, 7.17948717948718, 7.69230769230769, 1681.0, 0.875520833333333, 8.8, 18.75]","[0.993033, 0.709342, 0.704400014286, 1685.86]"
